generation,specimen_id,total_fitness,alive_bonus,speed,height_diff,forces,distance
0,0,133.67705298691249,112.0,87.47226165844233,-12.795208671529533,-40.0000000000003,-13.0
0,1,-67.11688175728605,91.0,17.67718225541874,-7.794064012705219,-159.99999999999957,-8.0
0,2,-342.6455802440254,106.5,-4.560133515940667,-9.585446728084356,-320.0000000000004,-115.0
0,3,-193.35344002641676,78.0,-27.3333386313437,-8.020101395073409,-119.99999999999964,-116.0
0,4,-503.105788088343,87.5,-44.38327917048681,-9.222508917856644,-359.99999999999955,-177.0
0,5,1.8131749465860594,156.5,86.58568430090564,-12.272509354319379,-240.00000000000023,11.0
0,6,-210.8555484986749,88.5,-51.62809023444135,-8.727458264233105,-60.00000000000043,-179.0
0,7,-325.98410559135954,79.5,-36.332837011429284,-8.15126857993051,-219.99999999999974,-141.0
0,8,-562.1413476576699,97.0,-74.18308455918381,-8.958263098486482,-379.9999999999996,-196.0
0,9,-654.20079278316,78.0,-65.58908791218376,-8.611704870975895,-500.0000000000003,-158.0
0,10,-621.2391645205686,113.5,-15.873969278139986,-8.865195242428234,-580.0000000000003,-130.0
0,11,-226.63049002015836,61.0,-38.25403854296273,-5.376451477196016,-119.99999999999962,-124.0
0,12,-184.5171445998321,61.0,-55.882691805580464,-5.634452794251224,-60.00000000000041,-124.0
0,13,-192.92362856454037,74.0,-1.4663750521376282,-5.457253512402403,-200.00000000000034,-60.0
0,14,-122.36984982680096,131.0,30.71409538254006,-12.083945209341396,-159.9999999999996,-112.0
0,15,-410.7437582490174,57.0,-45.18447095137221,-6.559287297644895,-300.0000000000003,-116.0
0,16,-358.4490410972355,60.0,-29.870503800371146,-6.578537296863973,-260.0000000000004,-122.0
0,17,39.6590814105744,86.0,66.1370674873791,-8.477986076804395,-40.00000000000032,-64.0
0,18,63.999151284153925,109.0,41.437539989341154,-10.438388705186947,-2.8421709430404007e-13,-76.0
0,19,-234.26420370138197,76.5,-50.583255974542496,-7.180947726839918,-119.99999999999955,-133.0
0,,-389.8537467094273,85.5,-7.674415438380591,-8.679331271047168,-359.99999999999955,-99.0
0,,-363.9029699030789,86.0,-27.069538308688912,-8.833431594389575,-240.00000000000037,-174.0
0,,-270.95138202386613,71.0,-4.288837048128,-6.6625449757377195,-280.0000000000004,-51.0
0,,-134.57480194447623,95.0,-29.860524537680135,-9.714277406795754,-20.000000000000366,-170.0
0,,-547.9252040597494,117.5,-25.850852745393187,-12.574351314355903,-420.0000000000003,-207.0
0,,10.183003031226221,103.5,29.422737233945604,-8.739734202719031,-80.00000000000036,-34.0
0,,-86.42895419652936,97.5,-25.42353727764518,-10.505416918883792,-20.00000000000038,-128.0
0,,-510.9803333594025,73.0,-48.56974291743522,-7.410590441967718,-379.99999999999955,-148.0
0,,-252.38165273823307,109.5,46.68244427036094,-9.564097008593617,-320.0000000000004,-79.0
0,,159.8206199672818,107.0,77.50876800898122,-9.68814804169983,-19.999999999999616,5.0
0,,-553.9384347420806,74.5,-49.81532414230675,-7.623110599773631,-420.0000000000002,-151.0
0,,-451.95872507550865,72.5,-40.60338660427515,-7.855338471233994,-339.9999999999995,-136.0
0,,-116.28542558073141,100.0,26.240849777151297,-8.52627535788313,-159.99999999999957,-74.0
0,,-335.4763290388934,54.5,-24.00620656400435,-5.970122474888782,-260.0000000000003,-100.0
0,,-207.25161205641007,92.0,-42.845081213744706,-10.406530842665784,-59.99999999999956,-186.0
1,5,-169.72224751487522,79.5,-33.44404943050208,-7.778198084373516,-59.999999999999616,-148.0
1,6,-261.2081909512991,116.0,-19.21517273720664,-9.99301821409224,-140.00000000000023,-208.0
1,7,71.00673795271423,102.0,57.921987656589245,-8.915249703874666,-80.00000000000033,0.0
1,8,-153.79845932415185,134.5,-10.113994960833965,-12.184464363318346,-139.99999999999955,-126.0
1,9,-500.65541211658274,74.0,-21.116726163237963,-6.538685953344516,-440.0000000000003,-107.0
1,10,-573.7501196889629,89.5,-52.1840851963983,-10.066034492565006,-419.99999999999955,-181.0
1,11,-34.405333460220845,92.5,62.029452483906425,-8.934785944126915,-180.00000000000034,0.0
1,12,-336.9424082603537,250.5,-36.7132621764269,-27.72914608392645,-220.00000000000037,-303.0
1,13,-120.96103378040013,87.5,64.62304474142803,-8.084078521827813,-240.00000000000034,-25.0
1,14,143.81175659930537,168.5,82.46446070920226,-12.152704109896595,-100.00000000000028,5.0
1,15,151.80420031824332,103.5,89.39848260191489,-10.094282283671273,-40.00000000000032,9.0
1,16,-171.67757798849823,82.0,41.1435860323466,-7.821164020844511,-240.00000000000034,-47.0
1,17,-363.63954204884095,94.5,-57.824652632325524,-9.314889416515824,-199.9999999999996,-191.0
1,18,-498.772042337839,115.5,1.3324987333386988,-9.604541071177502,-520.0000000000002,-86.0
1,19,-303.6852263366857,92.0,-39.29538841384829,-10.38983792283789,-159.99999999999952,-186.0
1,,-252.015223937875,90.0,-20.347447535177636,-9.667776402696926,-160.00000000000043,-152.0
1,,-52.709511450980784,100.5,74.93010966090357,-8.13962111188398,-220.00000000000037,0.0
1,,-323.8513432940605,115.5,53.06807642363,-9.41941971769026,-480.0000000000002,-3.0
1,,-708.3039772482023,145.0,-48.02736551299971,-16.276611735202238,-500.0000000000003,-289.0
1,,-462.23027212921755,67.5,-32.03752912952158,-6.6927429996956445,-380.00000000000034,-111.0
1,,-537.5379450507043,54.0,-22.440493023248937,-5.0974520274551,-480.0000000000002,-84.0
1,,-175.0764758938821,90.0,-36.74405316480708,-9.332422729074615,-40.000000000000405,-179.0
1,,-193.05107766777354,80.5,-26.37386382496135,-6.177213842811858,-120.00000000000034,-121.0
1,,-486.76639850537435,80.5,-33.22402848703166,-8.042370018342396,-380.0000000000003,-146.0
1,,-471.0463851852768,88.0,-46.28312694905533,-8.763258236221134,-340.00000000000034,-164.0
1,,-53.87439848330776,59.0,-10.808836290053582,-6.065562193254514,-19.999999999999655,-76.0
1,,-95.86210648497024,177.0,110.56194199926965,-14.424048484239659,-340.0000000000002,-29.0
1,,-214.4984605407001,87.5,47.9391832645528,-7.937643805252523,-300.0000000000004,-42.0
1,,-366.82658373173723,126.5,-6.520915987317265,-10.805667744419683,-360.0000000000003,-116.0
1,,112.42358026622885,77.0,65.61078437987763,-7.187204113648366,-20.000000000000412,-3.0
2,5,-132.0203159598905,57.0,-46.46940277512385,-6.550913184766257,-20.000000000000394,-116.0
2,6,-274.29221113033316,100.5,-14.503188543543683,-9.289022586789109,-220.00000000000037,-131.0
2,7,-157.07906640319467,105.5,50.749066892017865,-9.328133295212947,-239.9999999999996,-64.0
2,8,-472.78592083703063,105.5,-33.022932313888894,-9.262988523141454,-360.0000000000003,-176.0
2,9,-261.8105808105952,77.5,-38.888021802784465,-8.42255900781105,-159.99999999999963,-132.0
2,10,-511.84662863022595,116.0,-41.38127214239218,-12.465356487833354,-340.0000000000004,-234.0
2,11,-404.88150716518527,70.0,-25.0069641077741,-5.874543057410835,-340.00000000000034,-104.0
2,12,-614.4140124475833,117.0,19.159544693561923,-9.573557141145724,-639.9999999999995,-101.0
2,13,-346.35899816604115,112.0,-23.13714729594474,-11.221850870096802,-299.9999999999996,-124.0
2,14,-750.4747165184181,94.0,-49.89971708449399,-6.574999433923862,-620.0000000000002,-168.0
2,15,-238.95126869642814,123.5,46.71508765636077,-9.166356352789407,-399.9999999999995,0.0
2,16,-116.80885245106131,98.0,-37.82520174324112,-10.98365070781978,-4.2064129956997933e-13,-166.0
2,17,99.18838566414918,91.5,75.82053482901358,-8.13214916486479,-59.999999999999616,0.0
2,18,-742.2363950064959,111.0,-8.54780828062055,-9.68858672587495,-740.0000000000003,-95.0
2,19,-325.09647785495895,79.5,73.25203072237962,-7.848508577339017,-459.99999999999955,-10.0
2,,-322.3673894242355,141.5,65.80460851267107,-12.671997936906298,-500.0000000000002,-17.0
2,,151.80420031824332,103.5,89.39848260191489,-10.094282283671273,-40.00000000000032,9.0
2,,151.80420031824332,103.5,89.39848260191489,-10.094282283671273,-40.00000000000032,9.0
2,,-420.1048685424646,71.5,-58.77044466961355,-7.834423872850716,-280.00000000000034,-145.0
2,,146.97917288124924,134.0,62.88284812869522,-9.903675247446296,-39.999999999999694,0.0
2,,151.80420031824332,103.5,89.39848260191489,-10.094282283671273,-40.00000000000032,9.0
2,,151.80420031824332,103.5,89.39848260191489,-10.094282283671273,-40.00000000000032,9.0
2,,-323.556049784499,86.5,35.359016824765455,-7.415066609264164,-380.0000000000003,-58.0
2,,-445.0810906845105,58.5,-32.860250264215175,-5.720840420295801,-379.99999999999955,-85.0
2,,151.80420031824332,103.5,89.39848260191489,-10.094282283671273,-40.00000000000032,9.0
2,,151.80420031824332,103.5,89.39848260191489,-10.094282283671273,-40.00000000000032,9.0
2,,-261.55267140336247,70.0,64.35522743874277,-6.907898842105718,-359.9999999999995,-29.0
2,,-240.90941765401166,79.5,66.98701669146095,-7.39643434547234,-380.0000000000003,0.0
2,,151.80420031824332,103.5,89.39848260191489,-10.094282283671273,-40.00000000000032,9.0
2,,151.80420031824332,103.5,89.39848260191489,-10.094282283671273,-40.00000000000032,9.0
3,5,-459.10118411828637,81.5,-16.773021048822176,-6.828163069463888,-380.0000000000003,-137.0
3,6,-25.41621171214257,97.5,86.50342976708582,-8.419641479228055,-200.00000000000034,-1.0
3,7,99.3374869860257,115.0,71.03043359777782,-9.692946611751768,-80.00000000000033,3.0
3,8,-542.1596458045644,79.0,-33.504119831261555,-7.655525973303192,-419.99999999999966,-160.0
3,9,-461.38356360629825,82.0,-40.73510707124472,-8.648456535053263,-340.0000000000003,-154.0
3,10,-194.35973956179646,113.5,89.62056797454755,-10.480307536343744,-400.0000000000003,13.0
3,11,-709.2223259777624,106.5,78.5312288029486,-10.253554780710703,-880.0000000000002,-4.0
3,12,-221.55267846304537,121.0,-24.912965297226815,-9.639713165818206,-160.00000000000034,-148.0
3,13,-773.2707797417072,250.5,-43.838145966780736,-17.932633774926153,-520.0000000000003,-442.0
3,14,-560.9628070678413,138.5,45.683923890830165,-11.146730958671046,-640.0000000000003,-94.0
3,15,83.7800171902512,107.0,68.79670144712433,-9.01668425687286,-80.0000000000003,-3.0
3,16,-292.8881987158459,69.0,-34.52012702171678,-7.36807169412872,-180.00000000000034,-140.0
3,17,-340.93429335131685,58.5,-37.165582237211524,-6.2687111141057725,-239.99999999999955,-116.0
3,18,-188.86872859908948,115.0,9.224291033526999,-9.093019632616926,-299.99999999999955,-4.0
3,19,-367.4262537805416,197.0,125.74823576227332,-18.174489542814708,-720.0000000000002,48.0
3,,-84.14109115448055,111.0,-18.019435673530225,-8.121655480950691,-39.99999999999963,-129.0
3,,40.34413971412688,71.0,76.3735028598341,-7.029363145706954,-100.00000000000027,0.0
3,,-263.9285423692114,119.0,-19.345548084527174,-11.582994284683878,-200.00000000000034,-152.0
3,,113.32357810271347,211.0,48.26316019463855,-19.93958209192544,-59.99999999999964,-66.0
3,,-393.7933297327221,147.0,-24.65056822142288,-13.142761511298884,-260.00000000000034,-243.0
3,,-216.98259973986873,81.5,69.22309835002555,-7.705698089894008,-360.0000000000003,0.0
3,,156.86243884957773,140.5,60.03068438278454,-11.668245533206418,-4.092726157978177e-13,-32.0
3,,175.68663877687572,96.0,82.83821608958516,-9.15157731270909,-3.410605131648481e-13,6.0
3,,103.56758344418145,192.5,14.77489744554116,-13.707314001359359,-3.5811353882309053e-13,-90.0
3,,-65.03222799389783,85.0,52.482400775858416,-8.514628769756637,-139.99999999999963,-54.0
3,,-508.3615866318312,179.5,104.27135619238058,-14.13294282421152,-800.0000000000003,22.0
3,,176.195080477541,96.0,86.65353911885052,-8.458458641309168,-3.410605131648481e-13,2.0
3,,-314.0002370676268,111.0,-27.39904930165143,-9.60118776597499,-200.00000000000037,-188.0
3,,-51.483138744959604,90.5,53.1174195800548,-8.10055832501406,-180.00000000000034,-7.0
3,,-108.20369226644911,140.0,90.21438788020833,-13.418080146657163,-340.0000000000003,15.0
4,5,-40.000201764114706,153.5,59.64589864496882,-13.146100409083173,-240.00000000000034,0.0
4,6,71.64679899831394,81.0,60.55212585645121,-7.905326858137604,-39.999999999999645,-22.0
4,7,-452.00040851733047,113.5,13.282324145979189,-8.782732663309538,-540.0000000000001,-30.0
4,8,-487.3077502135885,105.5,79.03469279919005,-8.842443012778256,-660.0000000000003,-3.0
4,9,-384.35930849265634,84.0,54.8100692008144,-8.169377693470489,-480.0000000000002,-35.0
4,10,-341.76376248473457,74.5,46.16715857352781,-7.4309210582621645,-400.0000000000002,-55.0
4,11,-216.34231149541333,162.5,-7.021866197091046,-11.820445298321953,-200.00000000000034,-160.0
4,12,-874.8565870230158,137.5,-44.367964055927295,-10.988622967088261,-680.0000000000002,-277.0
4,13,-415.46159240755634,80.5,-29.700097589584132,-8.261494817972665,-339.99999999999955,-118.0
4,14,-330.35816648685557,69.0,-51.540057120208736,-7.818109366646586,-200.00000000000023,-140.0
4,15,38.20768164479492,145.0,64.59693222733623,-11.389250582541033,-160.00000000000028,0.0
4,16,-109.60895638541564,103.0,103.44895540371297,-10.057911789129067,-319.99999999999955,14.0
4,17,-436.2957643952598,250.5,-139.26148414167662,-19.534280253582807,-60.00000000000038,-468.0
4,18,-344.63985504298444,136.5,-33.241851136676416,-9.898003906308487,-239.99999999999952,-198.0
4,19,-197.96562452843966,88.0,-40.54097030498427,-7.424654223455781,-59.999999999999595,-178.0
4,,-108.20387607513126,87.5,-35.84229277352621,-7.861583301604704,-3.3999469906120795e-13,-152.0
4,,-120.12416471584976,114.0,-15.349104571473447,-7.775060144376691,-39.99999999999961,-171.0
4,,-21.75124501499677,102.0,43.744659799006655,-9.495904814003005,-120.00000000000041,-38.0
4,,143.81175659930537,168.5,82.46446070920226,-12.152704109896595,-100.00000000000028,5.0
4,,-184.29774378125904,125.0,51.23368068321869,-11.531424464477452,-340.0000000000003,-9.0
4,,43.89143240776906,206.0,54.47915707323861,-16.587724665470038,-199.99999999999955,0.0
4,,-92.7956214808328,119.5,39.601579534429014,-10.897201015261503,-140.0000000000003,-101.0
4,,143.81175659930537,168.5,82.46446070920226,-12.152704109896595,-100.00000000000028,5.0
4,,-225.03960405852314,116.0,-30.184420537141207,-10.855183521382395,-159.99999999999955,-140.0
4,,93.68721693512751,159.0,71.29173750736948,-13.60452057224233,-59.99999999999964,-63.0
4,,-541.93609721249,104.0,61.54212447496222,-7.478221687452846,-699.9999999999994,0.0
4,,143.81175659930537,168.5,82.46446070920226,-12.152704109896595,-100.00000000000028,5.0
4,,-132.84681621497052,72.0,-11.834684073569171,-6.012132141401824,-99.99999999999953,-87.0
4,,-25.27801783113503,125.5,80.53707053719388,-10.315088368328533,-220.00000000000037,-1.0
4,,176.65458840287636,143.5,65.13219598319112,-11.97760758031442,-20.000000000000366,0.0
5,5,-308.3248119839826,72.5,-34.94753145231967,-7.87728053166337,-219.9999999999996,-118.0
5,6,-230.34586432359635,138.0,13.965772811078581,-13.311637134674603,-200.0000000000003,-169.0
5,7,-191.78201624834355,142.5,-18.77251443982609,-12.509501808517932,-139.99999999999952,-163.0
5,8,-191.54765102698076,89.5,37.026066170645386,-8.073717197626472,-239.99999999999966,-70.0
5,9,-291.0941369930365,109.5,-50.51057385255393,-11.083563140482914,-119.99999999999964,-219.0
5,10,40.237566188515586,136.5,70.47386534164693,-11.736299153131018,-160.0000000000003,5.0
5,11,-706.1433615750434,139.0,-73.14750457163422,-11.99585700340893,-480.0000000000003,-280.0
5,12,-425.6242527287193,86.5,-29.3795826545626,-7.74467007415642,-340.0000000000003,-135.0
5,13,-491.2758949809627,65.5,-35.48016050034895,-6.2957344806141995,-399.99999999999955,-115.0
5,14,-610.5628891741433,188.5,-41.22178265933046,-18.841106514812473,-360.0000000000003,-379.0
5,15,67.02893464988574,191.5,126.67388034024583,-15.14494569035983,-280.0000000000003,44.0
5,16,34.55558840553756,163.5,36.057749642131775,-14.002161236593881,-80.00000000000033,-71.0
5,17,-256.29505471751304,91.0,-23.746663201710945,-8.548391515801708,-180.00000000000037,-135.0
5,18,71.15655766953003,186.5,85.80460869082393,-13.148051021293496,-200.00000000000037,12.0
5,19,-135.5272997890044,120.5,53.82359555454142,-9.850895343546254,-299.99999999999955,0.0
5,,-372.23298214586293,132.0,4.214128373629954,-9.447110519492645,-440.0000000000003,-59.0
5,,-161.1044106223725,152.5,61.92101528098926,-13.525425903362208,-359.99999999999955,-2.0
5,,67.02893464988574,191.5,126.67388034024583,-15.14494569035983,-280.0000000000003,44.0
5,,-383.26202151468345,97.5,67.51616076601475,-8.278182280698104,-540.0000000000001,0.0
5,,-252.09729511169695,118.0,75.23951673001184,-9.336811841709247,-439.99999999999955,4.0
5,,-81.14838894156236,174.5,65.74572108450054,-11.394110026062497,-300.0000000000004,-10.0
5,,67.02893464988574,191.5,126.67388034024583,-15.14494569035983,-280.0000000000003,44.0
5,,-81.09771113561254,112.5,116.17181076115835,-10.76952189677136,-319.99999999999955,21.0
5,,-22.081295354784828,101.5,79.62538751207272,-9.206682866857228,-200.00000000000034,6.0
5,,-256.60005998771067,140.0,-47.521236667637574,-11.078823320073472,-99.99999999999964,-238.0
5,,67.02893464988574,191.5,126.67388034024583,-15.14494569035983,-280.0000000000003,44.0
5,,-400.8413838086193,250.5,1.3175400732839637,-23.658923881903025,-400.0000000000002,-229.0
5,,114.72450411628606,103.5,62.69530136687407,-8.470797250587697,-40.00000000000032,-3.0
5,,-123.28423312411209,124.0,83.1588088574136,-11.44304198152608,-319.9999999999996,1.0
5,,67.02893464988574,191.5,126.67388034024583,-15.14494569035983,-280.0000000000003,44.0
6,5,80.0651732931781,143.0,55.96019509937409,-10.895021806195741,-80.00000000000026,-28.0
6,6,-194.5896677669811,101.5,-12.96849979430174,-9.121167972679078,-160.00000000000028,-114.0
6,7,-249.0610208419248,88.5,-5.776417739628685,-6.784603102295756,-240.00000000000034,-85.0
6,8,-219.77156690444178,202.5,144.28931697903926,-20.560883883480813,-560.0000000000002,14.0
6,9,-159.88452675028677,112.0,57.00467732513123,-10.889204075417725,-240.00000000000028,-78.0
6,10,-360.77766391865816,85.5,-10.607576493980808,-7.670087424677813,-279.99999999999955,-148.0
6,11,-165.10983033349027,82.0,-8.092887008799883,-7.016943324690838,-139.99999999999955,-92.0
6,12,-624.2818062770957,120.5,29.744476173549742,-10.526282450645866,-619.9999999999995,-144.0
6,13,147.60751575996963,168.0,43.28265319472629,-14.675137434756268,-3.979039320256561e-13,-49.0
6,14,148.5110606840953,142.5,32.26997314406325,-10.258912459967632,-3.183231456205249e-13,-16.0
6,15,-45.89423608674019,101.0,61.585665137239026,-8.479901223979676,-199.99999999999955,0.0
6,16,-488.26636406857347,109.5,-13.930649873040341,-9.835714195532894,-460.0000000000002,-114.0
6,17,-3.877798501007433,76.0,55.44561265266228,-7.323411153669347,-100.00000000000037,-28.0
6,18,186.04996109999888,169.0,89.97736383381806,-17.927402733819605,-39.99999999999958,-15.0
6,19,-569.9397161898592,99.5,-5.30580805593734,-8.133908133921631,-500.0000000000002,-156.0
6,,-58.448239545879915,94.5,-23.83358349211479,-8.114656053764708,-4.121147867408581e-13,-121.0
6,,-344.35573891580975,130.5,-42.830696813285776,-11.025042102524306,-179.99999999999963,-241.0
6,,49.460901446004414,72.0,60.549100111227304,-7.088198665223345,-59.99999999999954,-16.0
6,,-271.53579518814036,102.5,-28.131514856459642,-9.904280331681072,-179.99999999999966,-156.0
6,,-592.0340303582223,76.0,-6.484913714570953,-6.549116643651115,-580.0000000000002,-75.0
6,,29.553623147911594,81.0,2.497510554865862,-5.943887406953904,-3.637978807091713e-13,-48.0
6,,-228.16789629790935,55.5,-8.779983840889551,-4.887912457019531,-200.00000000000028,-70.0
6,,-131.87342194783977,108.5,69.58038213762987,-9.953804085469303,-300.00000000000034,0.0
6,,-447.7583510227,101.5,-34.89115658767064,-9.367194435029072,-340.0000000000003,-165.0
6,,-243.96574917161473,160.5,0.3628698720309929,-13.828619043645382,-280.00000000000034,-111.0
6,,-436.7068218709314,114.5,45.6864803268915,-9.893302197822656,-560.0000000000002,-27.0
6,,-414.0633300367131,104.5,48.452472735669744,-9.015802772382521,-520.0000000000003,-38.0
6,,-79.89619376148542,176.0,56.22655320028271,-13.12274696176857,-279.99999999999955,-19.0
