generation,specimen_id,total_fitness,alive_bonus,speed,height_diff,forces,distance
0,0,-381.5996175673108,109.5,62.71283046325871,-9.311779628821625,-493.5006684017479,-51.0
0,1,-865.585945063792,71.0,35.98605177636372,-5.389727670834363,-967.1822691693213,0.0
0,2,-767.0327260496837,101.0,-29.50557672556491,-8.96368577589765,-628.5634635482211,-201.0
0,3,-34.63061062746368,78.5,71.40294915315235,-7.3711789924049835,-177.16238078821104,0.0
0,4,-2156.877244056363,55.5,-23.650962700758114,-6.528403693254379,-2071.1978776623505,-111.0
0,5,-303.64950515991194,48.0,44.05790054942428,-4.439008012745324,-367.2683976965909,-24.0
0,6,-536.1764256890159,250.5,16.240581264426407,-31.366243348378923,-623.5507636050634,-148.0
0,7,-182.34939900240082,74.0,-74.77320712548754,-7.539085322854689,-24.037106554058575,-150.0
0,8,110.2994437750493,73.5,73.19070539170283,-6.334272346723751,-8.056989269929785,-22.0
0,9,-364.37380533126685,77.0,24.16107004988921,-7.623070540401147,-398.91180484075494,-59.0
0,,-477.41490064442723,96.0,59.23598877664597,-8.659402370901107,-623.991487050172,0.0
0,,-807.9264953835163,69.0,70.53037812085678,-6.030421974810625,-941.4264515295625,0.0
0,,-853.0046912599861,116.5,17.63418523756428,-9.599339220263506,-850.5395372772869,-127.0
0,,32.84174098519085,89.0,83.28992681728049,-7.587587089824621,-131.86059874226504,0.0
0,,-147.3297834147042,72.0,77.52359790689334,-6.717722459876687,-270.13565886172086,-20.0
0,,-0.9966894172820844,72.0,77.69144057482232,-6.437142929184519,-144.25098706291988,0.0
0,,70.2612804579065,105.5,45.494903810458794,-10.347316444578595,-70.38630690797372,0.0
0,,-1280.4992829991154,66.0,70.54668382707253,-5.513490858575307,-1411.5324759676125,0.0
0,,-151.60341146755337,102.0,76.36517072450346,-8.66599686183183,-321.302585330225,0.0
1,1,0.957586851663109,123.0,42.97144920129233,-12.674322632759282,-81.33953971686995,-71.0
1,2,-1262.277208512511,104.5,143.5042798621532,-10.149618334325066,-1514.131870040339,14.0
1,3,-233.22832684233194,85.0,29.32521908341172,-7.81782156162876,-295.7357243641149,-44.0
1,4,-687.4183529864067,62.5,55.59125240437797,-4.375669174984234,-801.1339362158004,0.0
1,5,-149.02761240236347,108.5,70.96429050956431,-9.204789902361396,-299.2871130095664,-20.0
1,6,-580.4962429148298,110.5,99.89460769068504,-9.719769146991446,-781.1710814585234,0.0
1,7,73.9738673475242,77.0,80.09156527655318,-6.692957979848199,-76.42473994918079,0.0
1,8,-340.38127394659864,93.5,100.68709175555632,-8.353731467247616,-526.2146342349073,0.0
1,9,-276.6563752081097,65.5,75.91115204620476,-5.663334328486055,-412.4041929258284,0.0
1,,-1320.0365083478969,112.5,113.61431578757052,-10.987624969363452,-1549.1631991661038,14.0
1,,-111.58250672504818,250.5,79.88940226279014,-29.189172588154122,-412.7827363996842,0.0
1,,-505.89914997884574,92.0,99.12147907762734,-7.536849040887605,-689.4837800155855,0.0
1,,-56.224838360434646,59.0,64.45640727430634,-4.425891805684007,-154.255353829057,-21.0
1,,-1159.7407200355194,97.0,118.40620579351886,-10.005794693899736,-1380.1411311351385,15.0
1,,51.291176193345294,88.0,81.4349477321377,-7.118785935874818,-111.02498560291757,0.0
1,,-87.04473827931946,48.5,33.41299872638627,-3.4179517987231542,-144.53978520698257,-21.0
1,,-229.18263073515317,48.5,48.09705989588749,-4.150988188376218,-300.62870244266446,-21.0
1,,55.55656334765675,124.0,143.4586606419945,-14.484428117727498,-228.41766917661022,31.0
2,1,-680.626798887879,145.0,69.12132366635414,-12.69245181234082,-861.0556707418923,-21.0
2,2,-673.8384350038662,62.5,46.06769259701651,-5.0884764680711,-777.3176511328115,0.0
2,3,-161.71896156302887,69.5,58.56894851833258,-6.042752859929939,-282.7451572214315,-1.0
2,4,-439.1695585715188,250.5,186.70388226431874,-30.89048805129525,-825.4829527845422,-20.0
2,5,-903.4914380961716,79.5,81.22699640912273,-6.466177475389393,-1042.752257029905,-15.0
2,6,65.96839727422909,90.0,84.08748710778585,-8.3054874944712,-99.81360233908555,0.0
2,7,-631.4021122211063,108.0,-36.126021204520356,-10.095087832121958,-535.181003184464,-158.0
2,8,-524.5852086242644,66.5,62.47200449721616,-6.060353226306395,-621.4968598951742,-26.0
2,9,-113.15275312828635,157.5,123.59615516649698,-12.737892607646142,-381.5110156871372,0.0
2,,-211.19127549159748,250.5,65.14206381256979,-30.05060290448306,-412.7827363996842,-84.0
2,,-496.76827580440124,101.0,29.914836042633166,-7.555033438661335,-620.1280784083731,0.0
2,,23.820495550452534,250.5,16.462497134943757,-29.866104683830663,-46.27589690066057,-167.0
2,,-372.7388790420157,93.5,94.98226904822118,-7.593744407239444,-553.6274036829974,0.0
