generation,specimen_id,total_fitness,alive_bonus,speed,height_diff,forces,distance
0,0,-862.4502951504481,130.5,-22.159641629278074,-13.790653521144538,-780.0000000000256,-177.0
0,1,-656.4803784474072,97.0,38.695189576247316,-7.175568023628597,-720.0000000000259,-65.0
0,2,-1253.1028876603466,33.0,-35.18740066563602,-2.915486994743398,-1179.9999999999673,-68.0
0,3,-39.058476830118764,53.0,3.072029315997552,-4.130506146087941,-40.00000000002838,-51.0
0,4,-1713.0562930247554,64.0,41.56607967846011,-5.622372703193186,-1780.0000000000223,-33.0
0,5,-808.8182550835885,75.0,36.47114541034114,-6.289400493904203,-880.0000000000255,-34.0
0,6,-951.5215336848377,200.5,-74.21199576113709,-14.809537923731275,-679.9999999999693,-383.0
0,7,-543.8733669323506,123.5,3.9145213309678137,-11.287888263291821,-580.0000000000266,-80.0
0,8,-623.5036272086427,78.0,-14.24646908342169,-6.257158125251691,-579.9999999999693,-101.0
0,9,-1161.2307801951135,110.0,-10.375407468306731,-7.855372726782533,-1160.0000000000243,-93.0
0,,-364.54689445217457,87.0,-32.41178316730197,-8.135111284844994,-240.00000000002757,-171.0
0,,-754.594487923353,100.0,-7.122209053788975,-8.472278869538021,-700.0000000000259,-139.0
0,,-543.8733669323506,123.5,3.9145213309678137,-11.287888263291821,-580.0000000000266,-80.0
0,,-229.31080417937176,128.0,-11.812467130896113,-14.498337048504627,-159.999999999971,-171.0
0,,-1002.1690867400861,157.5,-88.40099685572318,-16.268089884394136,-759.9999999999687,-295.0
0,,-543.8733669323506,123.5,3.9145213309678137,-11.287888263291821,-580.0000000000266,-80.0
0,,-837.0635834805165,75.5,-35.51711905364013,-4.0464644269073675,-719.999999999969,-153.0
0,,-62.13635936011849,50.5,12.620285017625585,-3.2566443777161482,-100.00000000002792,-22.0
1,2,-1164.6852851719204,106.5,-53.26471306897489,-7.920572102920568,-1000.000000000025,-210.0
1,3,-852.1788685843104,79.5,95.89634429501389,-5.575212879356257,-999.999999999968,-22.0
1,4,-1009.8101739651464,70.5,49.50112571798035,-4.811299683101988,-1100.0000000000248,-25.0
1,5,-2409.8136272386055,56.5,-27.913521932936895,-5.400105305648665,-2340.00000000002,-93.0
1,6,-331.0728290528075,59.0,38.029904508888784,-5.102733561726264,-399.99999999997,-23.0
1,7,-1189.3470838361593,75.5,50.566018174673175,-5.413102010808302,-1280.000000000024,-30.0
1,8,-458.6017741477655,47.5,58.727600373717436,-4.829374521513311,-559.9999999999696,0.0
1,9,-1971.3161881498468,69.0,53.140876663608005,-5.4570648134334245,-2060.0000000000214,-28.0
