generation,specimen_id,total_fitness,alive_bonus,speed,height_diff,forces,distance
0,0,-1312.2689833417621,89.0,-12.973708048563717,-7.490605323485388,-1271.804669969713,-109.0
0,1,-708.4591658130315,116.0,-20.897542379431833,-11.256086311441834,-637.3055371221578,-155.0
0,2,-541.5644502361149,118.5,66.04890140270263,-11.988870820180225,-696.1244808186374,-18.0
0,3,-124.7098997083161,64.5,-24.32811972049172,-5.280084149389111,-71.60169583843526,-88.0
0,4,-3269.530051165128,86.0,38.740673364833775,-7.363460427277559,-3386.907264102684,0.0
0,5,-799.1621441955865,127.0,128.07297790783173,-17.00934289487465,-1037.2257792085436,0.0
0,6,-1565.9035647505407,72.0,-85.56418135969453,-8.041123150526497,-1398.2982602403197,-146.0
0,7,-1449.268263801532,91.0,41.20386042059796,-8.892349421711867,-1572.579774800418,0.0
0,8,32.3519412086475,64.5,50.05103510106076,-6.020036269019967,-36.179057623393284,-40.0
0,9,-591.2693102530636,53.0,61.58279938954263,-4.888199796714139,-694.9639098458921,-6.0
0,10,-2074.221088226601,150.5,44.77629637649377,-12.491731808853615,-2213.005652794241,-44.0
0,11,-2678.3820517909203,136.5,65.02583756526568,-15.617784895621268,-2836.2901044605646,-28.0
0,12,-2000.059695187494,67.5,86.58304793526791,-6.097128258210723,-2148.045614864551,0.0
0,13,-698.5468922626242,69.5,53.48942601672784,-5.586956040382031,-811.94936223897,-4.0
0,14,-1539.5165158151533,55.0,-60.64907966941554,-5.71014493894829,-1416.1572912067895,-112.0
0,15,-2046.0133808028406,50.5,21.92828761089288,-5.347497267356433,-2082.094171146377,-31.0
0,16,-2253.9308938003396,103.0,100.29199327525697,-8.814581502144543,-2452.4083055734523,4.0
0,17,-2682.2033579828512,69.5,62.06636613861358,-5.695436720817765,-2777.074287400647,-31.0
0,18,-403.17998215515087,104.0,8.948706960256455,-8.946262733009124,-420.1824263823982,-87.0
0,19,-569.0587207942667,64.0,32.1878363410982,-5.364777541669447,-629.8817795936955,-30.0
0,20,-524.1657729313822,74.0,39.680402069854,-6.984812588273258,-600.861362412963,-30.0
0,21,-909.2734966358569,77.5,113.56855813282858,-7.090301009984764,-1103.2517537587007,10.0
0,22,-966.4318664862168,65.0,-3.5281787164256975,-5.374922188019476,-945.5287655817716,-77.0
0,23,-820.3868907571991,130.0,42.53745236667792,-7.687717432252293,-906.2366256916248,-79.0
0,24,-3258.3147695790744,43.0,21.447480836877286,-2.598196323972443,-3294.1640540919793,-26.0
0,25,-1655.6154901975265,74.0,-7.697697624762435,-8.04291174074525,-1657.8748808320188,-56.0
0,26,-119.03965847438329,91.5,-15.342492711129177,-6.982091076142845,-44.21507468711125,-144.0
0,27,-485.6510994957727,95.0,23.16496904103654,-8.372371891379817,-535.4436966454294,-60.0
0,28,-2558.315965341757,175.5,129.4850133228275,-18.726421364893895,-2833.5745572996907,-11.0
