generation,specimen_id,total_fitness,alive_bonus,speed,height_diff,forces,distance
0,0,-2798.90699676861,63.5,-80.82498964139488,-7.080541966358238,-2645.501465160857,-129.0
0,1,-351.82194186453,53.0,-44.67554077151824,-4.216825413143911,-247.92957567986787,-108.0
0,2,-1058.520847194444,91.5,103.56248429444851,-8.26939474783958,-1224.3139367410529,-21.0
0,3,-162.74226033309924,126.0,151.99625453369168,-10.130494871268699,-468.6080199955222,38.0
0,4,-3472.8102927348605,89.0,66.45246198653732,-7.720764938768914,-3588.5419897826287,-32.0
0,5,-1926.2554249905882,74.0,-26.175953168452903,-6.541464958309262,-1819.538006863826,-148.0
0,6,-1967.3899049930437,81.0,-41.50929904727446,-9.724685597753963,-1833.1559203480153,-164.0
0,7,-2352.0128785809247,37.5,-24.382476685282143,-3.5033669276061774,-2292.6270349680362,-69.0
0,8,-2032.3691132446413,75.5,-141.74283895362248,-7.317311473688678,-1805.8089628173302,-153.0
0,9,-1203.318355562146,116.0,26.50105646373211,-12.103421856570312,-1284.7159901693078,-49.0
0,10,-200.65683921099009,94.0,2.8157350674027857,-6.502032247936318,-227.97054203045656,-63.0
0,11,-119.09721842059645,91.0,148.59047784835704,-7.84971985044196,-386.8379764185115,36.0
0,12,-926.2913062063944,119.5,-17.645315852315594,-11.918940396204542,-894.2270499578743,-122.0
0,13,11.55497180449234,181.0,20.845290820269245,-16.350280917191682,-54.940038098585234,-119.0
0,14,-2608.9332906595123,137.5,135.14099210992813,-11.828232944635067,-2854.746049824805,-15.0
0,15,-2498.55969423873,52.5,41.66050647750344,-4.910382658217008,-2568.8098180580164,-19.0
0,16,-221.33337006702652,75.0,-75.84853435472013,-6.1999897635261,-62.28484594878028,-152.0
0,17,-202.66417211349724,79.5,28.99050475808273,-9.535726770556604,-271.61895010102336,-30.0
0,18,-958.7664666809973,93.0,-93.32937707515592,-12.970762601201438,-757.4663270046399,-188.0
0,19,-709.6822247594681,46.5,20.029110478038223,-3.1239657610099716,-756.0873694764964,-17.0
0,20,-895.9782552144277,79.0,17.138941016838636,-5.600759603381369,-949.5164366278849,-37.0
0,21,-758.7882025875326,100.5,98.58817008878198,-9.127682881716048,-948.7486897945985,0.0
0,22,-6.265836675215063,56.5,8.745490400979262,-3.7222751300463357,-23.789051946147993,-44.0
0,23,-1183.9112829522815,192.0,-17.396548602341237,-19.017150887253912,-1056.4975834626862,-283.0
0,24,-1957.470818011115,231.0,-187.58082792778242,-32.85296681671786,-1504.0370232666146,-464.0
0,25,-2134.2420729685473,57.5,29.800670727811564,-5.784239985788343,-2180.7585037105705,-35.0
0,26,-1646.4248408588805,108.0,22.10535683074883,-9.214998291206774,-1694.3151993984227,-73.0
0,27,-2443.802770571698,66.5,-58.26028925286731,-6.7730687494807515,-2318.26941256935,-127.0
0,28,-1775.1839603262686,67.5,39.35564311463284,-6.797946061837233,-1830.2416573790642,-45.0
0,29,-2932.774571552196,53.5,-31.640887949222936,-4.709396133302983,-2840.92428746967,-109.0
0,30,-2943.1600219561333,113.0,132.84982361262593,-11.049595930105372,-3203.9602496386537,26.0
0,31,-698.8917064738487,97.5,39.645074307021645,-10.033185937056029,-786.0035948438143,-40.0
0,32,-943.8243690664646,110.5,-31.893488432729765,-9.640535229400193,-843.7903454043346,-169.0
0,33,-653.13439458416,68.5,76.59958223006106,-5.715238208763394,-783.5187386054577,-9.0
0,34,132.84576343645045,148.5,109.18501131572071,-18.944933868196344,-66.8943140110739,-39.0
0,35,-2141.5898098859934,50.5,-19.205544318827318,-4.217949179756637,-2071.6663163874096,-97.0
0,36,-1957.7252297628052,250.5,-10.535341518115173,-23.642383775356134,-1828.047504469334,-346.0
0,37,-820.2439240006829,141.0,29.262037455768272,-14.17938091242075,-887.3265805440304,-89.0
0,38,-2633.3427502699947,61.0,51.37706733829574,-6.963220859819043,-2717.7565967484716,-21.0
0,39,-740.6681230989592,35.5,-21.348718033740916,-3.035447342936878,-686.7839577222815,-65.0
0,40,-2202.9087835231276,109.5,-9.428089576415069,-8.838562925955916,-2170.1421310207566,-124.0
0,41,-2350.2570010466948,88.0,-6.175934423893965,-8.159975696751093,-2344.9210909260496,-79.0
0,42,-1221.0967941700587,130.0,110.72334539584611,-10.610910523675166,-1456.2092290422297,5.0
0,43,-1139.0043191589923,46.5,35.807007070485795,-4.472460694594606,-1186.8388655348836,-30.0
0,44,-2882.22385764618,50.0,14.445923209253417,-3.771773371605936,-2908.8980074838273,-34.0
0,45,-1641.9050072776756,42.5,11.18438549262408,-4.520479219593827,-1653.068913550706,-38.0
0,46,-1894.2351271638445,65.5,67.63058787567385,-7.179013137219159,-2018.186701902299,-2.0
0,47,-1497.8502901809181,79.5,16.297080393284354,-7.762529957905464,-1531.884840616297,-54.0
0,48,-1711.081762200196,67.0,30.896899541437943,-7.627482498358816,-1782.351179243275,-19.0
0,49,-1416.9113702068316,63.5,80.15416128912183,-5.53488617687167,-1547.0306453190817,-8.0
0,,-216.40320913686907,69.0,34.4010219594809,-5.219637514181135,-308.58459358216885,-6.0
0,,-1400.424236530077,79.5,80.73018939690613,-6.589654935028638,-1554.0647709919544,0.0
0,,-160.62316107456297,66.0,-1.0015708331472093,-5.058309035556979,-170.56328120585877,-50.0
0,,-558.1699886982542,82.0,69.26777112699754,-6.947813109940238,-702.4899467153115,0.0
0,,-169.8750454763743,97.0,-33.461784957606014,-8.083801355154327,-112.32945916361396,-113.0
0,,-1420.1687799785711,250.5,30.30107231266932,-24.0033883089073,-1472.9664639823332,-204.0
0,,-587.0591198708232,239.5,-8.781630819657476,-21.998403161814995,-619.7790858893508,-176.0
0,,-3125.822921340248,76.5,-21.322716032907422,-5.747220054763105,-3061.252985252577,-114.0
0,,-927.5807494611657,66.0,39.97625958738019,-5.272908699776402,-1004.2841003487695,-24.0
0,,-919.8009143536262,79.0,84.3534048529397,-9.69798854910242,-1062.4563306574635,-11.0
0,,-2966.0694113289046,74.5,37.966508289764924,-7.342945884880861,-3053.1929737337887,-18.0
0,,-2800.3933697530915,56.5,88.05033893632768,-4.853847315079759,-2940.0898613743393,0.0
0,,-378.81136483540377,63.5,52.189431757538,-5.052947103389018,-455.44784948955277,-34.0
0,,-971.7984916011653,62.0,84.14974748920717,-5.270775850093865,-1112.6774632402787,0.0
0,,-576.4721409444942,74.0,61.2339767474337,-5.308204747063934,-706.397912944864,0.0
0,,-2018.1597753525364,61.0,54.057782819219206,-4.588446881640763,-2128.629111290115,0.0
0,,-891.0215858268402,100.0,53.78868601891883,-7.324502724246086,-1037.485769121513,0.0
0,,-710.1276221376236,91.0,-114.7879759045174,-8.463880514539397,-493.87576571856675,-184.0
0,,-2354.5936550384417,51.0,5.814054631669318,-4.32532506270624,-2365.082384607405,-42.0
0,,-1025.4928145999177,65.5,25.23836200114323,-3.84301109758224,-1081.3881655034786,-31.0
0,,-1944.0803167495555,87.0,-9.425576065198609,-7.157207704928783,-1947.4975329794281,-67.0
0,,-937.9866262773622,165.5,149.55368307153907,-25.655661507385773,-1194.3846478415155,-33.0
0,,-426.52554358346947,45.0,-2.948173443913027,-3.753006840285756,-397.8243632992707,-67.0
0,,-1463.1396092546163,76.0,58.23091240916072,-6.427569813588657,-1574.9429518501884,-16.0
0,,-1956.952858747354,119.0,45.75354261087331,-10.241010354875678,-2081.4653910033517,-30.0
0,,-586.8810778091329,108.0,44.96874431304859,-9.001585754111648,-686.8482363680698,-44.0
0,,-1246.853525669505,190.0,154.2137072557016,-15.798534415637628,-1575.2686985095688,0.0
0,,-703.0094413243402,44.0,7.356807684813471,-3.5163124685557228,-693.8499365405979,-57.0
0,,-409.95125521347495,104.0,117.83072058032651,-10.684529224013113,-621.0974465697883,0.0
0,,-340.22730574334446,61.5,-20.271197138477053,-5.636122874142482,-270.8199857307249,-105.0
0,,-1672.1230775636554,123.0,70.89200016973653,-13.812290817779363,-1813.2027869156127,-39.0
0,,-2020.213025698638,61.5,9.93323281629823,-5.758785408388762,-2037.8874731065473,-48.0
0,,-1479.84740538324,130.5,-30.5544653617887,-13.47159246984504,-1329.321347551606,-237.0
0,,-3162.0647656121873,70.0,27.330351711758478,-5.454827780568324,-3199.9402895433773,-54.0
0,,-1738.6343452036533,69.0,-2.504887752746292,-6.753321859534453,-1742.3761355913725,-56.0
0,,-439.2668820524101,66.5,44.47765526373971,-5.867217481780303,-533.3773198343695,-11.0
0,,-2144.061401657458,80.5,97.93696763551593,-7.154303540759384,-2319.3440657522146,4.0
0,,-1003.9927521521389,100.5,68.4648764553345,-9.964350765348303,-1162.993277842125,0.0
0,,-1833.5465350768243,76.0,86.72065519716791,-6.931660550673561,-1977.3355297233186,-12.0
0,,32.10386014337229,158.0,269.7515310595853,-24.007698547450136,-466.63997236876287,95.0
0,,-943.6339378944309,159.0,12.3624013433801,-17.716380974394877,-972.2799582634161,-125.0
0,,-835.548600045375,59.5,-57.63315841042438,-6.345758339228829,-710.0696832957218,-121.0
0,,-1216.3032089598032,115.0,22.548644074046834,-8.683011920573472,-1287.1688411132766,-58.0
0,,-215.24721485148348,90.5,-63.61222278926513,-11.143377316054307,-47.99161474616403,-183.0
0,,-2815.8590432161045,84.0,67.73820580562486,-7.165574365740981,-2936.4316746559884,-24.0
1,5,-2305.26754553917,49.0,51.58565229180576,-4.925625661004266,-2400.9275721699714,0.0
1,6,-62.2077815652669,50.5,64.319423004568,-4.065796426936587,-172.9614081428983,0.0
1,7,-1487.8989476904983,174.5,-128.9360166896536,-18.50092036955926,-1181.9620106312855,-333.0
1,8,-2151.537028747164,76.5,90.10110989783715,-5.125631890367864,-2313.0125067546333,0.0
1,9,-384.72919544329517,130.5,102.9826069646721,-12.645868391909133,-605.5659340160581,0.0
1,10,-763.1475035829595,105.5,51.24429870651403,-9.573555579619013,-869.3182467098545,-41.0
1,11,-1978.4447116703132,91.5,-23.0558314456382,-6.665940840108704,-1933.2229393845662,-107.0
1,12,-2508.4772181941057,134.5,-139.76578127659783,-11.073865141915704,-2184.1375717755923,-308.0
1,13,-158.9596056221982,69.0,59.177128448767256,-5.604037393412174,-257.5326966775533,-24.0
1,14,-1861.803399156699,38.5,36.47809240392355,-3.6183531435557907,-1922.1631384170669,-11.0
1,15,-1348.2714222472569,46.0,42.55102356778824,-3.349737789375315,-1433.4727080256698,0.0
1,16,-4517.484927249077,46.5,69.86663047778589,-4.730365571055012,-4629.121192155808,0.0
1,17,-371.46448627522864,146.5,-31.218768138871866,-14.237986384404653,-211.5077317519521,-261.0
1,18,-1815.0217759488003,50.0,64.89017708377683,-4.476480545008835,-1925.4354724875682,0.0
1,19,-2066.703609515548,99.5,19.41845354212014,-7.793127719070891,-2128.8289353385976,-49.0
1,20,-2545.5088046889346,109.5,169.5377754872445,-10.276496295949254,-2814.27008388023,0.0
1,21,-184.8152300304856,81.0,83.81016585489562,-5.973240136412719,-338.6521557489685,-5.0
1,22,-2156.3734699119345,62.5,-77.88129360439572,-5.861961614556507,-2008.1302146929822,-127.0
1,23,-367.69179642329533,117.5,-11.765723111711685,-9.976256740636764,-361.4498165709469,-102.0
1,24,-952.0738852385367,44.5,32.744221992840565,-3.8447683040121237,-997.4733389273651,-28.0
1,25,-2967.7011482898647,77.5,45.25067881569629,-8.566887708917752,-3042.8849393966434,-39.0
1,26,-2687.560602993237,75.0,75.85014380888236,-6.499733222175598,-2803.9110135799438,-28.0
1,27,-1055.6660481041058,76.0,18.611400697875446,-7.05096992417574,-1107.2264788778054,-36.0
1,28,31.37544897894817,43.5,15.014679004736548,-3.403343219330713,-8.735886806457666,-15.0
1,29,-2594.9923954545457,44.5,-40.548414564890194,-4.888926352731405,-2503.055054536924,-91.0
1,30,-541.5359852866414,76.0,37.48070605758666,-5.22165207855839,-591.7950392656697,-58.0
1,31,-1837.4586338382417,43.0,-14.311643934115516,-2.5469801522733335,-1781.600009751853,-82.0
1,32,-1825.6557990699948,122.0,73.58029162744705,-10.221726840520619,-1968.0143638569211,-43.0
1,33,-1606.241946316807,60.0,32.53226260772299,-5.155854576288722,-1693.6183543482412,0.0
1,34,-1151.0932438437371,74.5,-37.90828928509271,-7.585025964773686,-1035.0999285938708,-145.0
1,35,-1595.8071447357306,50.0,-15.251264102205067,-2.406923652243923,-1582.1489569812816,-46.0
1,36,-1179.1641897291474,103.0,106.1698775807446,-9.525348309111926,-1393.80871900078,15.0
1,37,-464.0025708359587,67.5,1.9343870114643815,-5.8420703374404415,-463.59488750998264,-64.0
1,38,-301.89137739173066,50.5,26.111675862007264,-4.20944721560115,-345.2936060381368,-29.0
1,39,-2127.7498101613974,70.5,55.61795439872913,-5.951031159454572,-2215.916733400672,-32.0
1,40,-385.6027824377894,71.5,55.26173140188766,-5.261572687379094,-495.10294115229794,-12.0
1,41,-1217.8295578929997,199.5,116.07816726384725,-19.556309344872542,-1512.8514158119744,-1.0
1,42,-2227.7355948915383,129.0,119.31672326993677,-11.749486140686578,-2465.3028320207886,1.0
1,43,-3051.7291016017675,38.5,28.434505149402973,-2.843899156660248,-3096.8197075945104,-19.0
1,44,-1654.2842802236369,92.5,107.79367700370038,-8.009318464785522,-1846.5686387625517,0.0
1,45,-25.929714821126026,53.5,15.284512250916258,-4.814879992765148,-63.89934707927714,-26.0
1,46,-595.4317433991885,206.0,-80.0102921952048,-29.059204384921447,-278.36224681906225,-414.0
1,47,-1592.4738698217907,51.0,-45.13143177328391,-5.082893704881014,-1489.2595443436257,-104.0
1,48,-3184.4673258103217,88.0,-108.48074299960946,-7.059762957620751,-2978.9268198530913,-178.0
1,49,-1504.200648527568,62.5,25.09178576879108,-7.474897788079799,-1564.3175365082793,-20.0
1,,-3101.4178064649095,130.5,74.3826144028229,-13.89295712183991,-3291.4074637458925,-1.0
1,,-2362.7277915326863,57.5,3.3925453217620722,-5.598932713972901,-2367.0214041404756,-51.0
1,,-1047.351088630317,121.5,-18.52709978067583,-11.428549959526023,-954.8954388901152,-184.0
1,,-1167.2017154931527,51.5,59.52318023729294,-3.8448846338037033,-1252.380011096642,-22.0
1,,-1370.9914356234835,88.5,96.9683303874965,-8.014543607799942,-1528.4452224031802,-20.0
1,,-3633.481978894598,31.0,22.190277579618044,-2.406131681543909,-3669.266124792672,-15.0
1,,-131.69936687281577,70.0,-22.8461193084103,-6.578459848696744,-46.274787715708726,-126.0
1,,-330.8634125345939,78.0,-1.9929996440603979,-7.913043384847887,-353.9573695056856,-45.0
1,,-323.7356015962179,49.0,64.79692401264528,-5.2506712524120855,-432.2818543564511,0.0
1,,-239.20362651043686,77.5,-30.44682051697793,-6.169066023476306,-123.08773996998262,-157.0
1,,-2020.7642628760577,122.5,-17.251229106551666,-10.52306829925484,-2033.4899654702513,-82.0
1,,-1868.876012292938,80.0,35.92586994487215,-8.277428250244341,-1938.5244539875657,-38.0
1,,-1056.0901001540162,95.5,82.19582252134512,-8.453998709251948,-1197.3319239661093,-28.0
1,,-280.61576058003845,70.0,-20.896871412722174,-6.02128133630594,-207.69760783101034,-116.0
1,,-118.20775563718419,119.0,93.42789975381505,-11.16654361052937,-287.46911178046986,-32.0
1,,-687.941195254573,150.5,-40.12197738590991,-14.768520325446053,-570.5506975432171,-213.0
1,,-1434.5944045090396,59.5,26.7918701973437,-4.403652569931705,-1483.4826221364515,-33.0
1,,-955.3475042001464,243.0,119.5146683621944,-30.876776783561553,-1277.9853957787793,-9.0
1,,-2661.417603629113,133.0,-62.62098072966482,-11.231756916076758,-2527.5648659833714,-193.0
1,,-899.9257345044,86.0,86.37866214190255,-7.631921390096857,-1064.6724752562056,0.0
1,,-2578.0244476964735,48.5,53.85835561707744,-4.426128939176582,-2675.9566743743744,0.0
1,,-575.9627011255783,95.5,-25.387877037208987,-8.166010348268285,-485.908813740101,-152.0
1,,-452.9778738868306,63.0,36.09866908540413,-7.161588296522752,-517.914954675712,-27.0
1,,-385.03133661109086,63.5,24.853080192169127,-5.474410167172677,-431.9100066360873,-36.0
1,,-1183.5132432853604,193.5,60.73180841750015,-18.950040027329795,-1358.7950116755308,-60.0
1,,-3859.749147995633,185.0,22.392166183669257,-22.09604774144525,-3878.0452664378568,-167.0
1,,-1034.1399522414022,54.5,84.12638022908804,-4.5066343427954285,-1168.2596981276947,0.0
1,,-616.7783582685917,114.0,-8.955739264696359,-8.727176381693527,-593.0954426222017,-120.0
1,,-2697.7124361607644,45.5,54.83918267935537,-3.998782883191259,-2794.0528359569284,0.0
1,,-2710.7812543345044,51.5,43.50415654438408,-5.019937477018716,-2775.7654734018697,-25.0
1,,-2388.962085812242,43.5,75.98362649018993,-4.018932161488552,-2504.4267801409433,0.0
1,,-1163.8639460566844,93.5,35.50996159120535,-8.595229252737203,-1263.2786783951526,-21.0
1,,-776.1099637047815,59.5,62.194243442829666,-5.422334984796021,-892.3818721628152,0.0
1,,-768.8609730347163,123.0,-32.56828992216976,-11.689815817802419,-629.6028672947441,-218.0
1,,-1173.9909529760919,94.0,96.5859557446613,-6.476288755859438,-1327.1006199648937,-31.0
1,,-4283.085729204274,95.0,43.317837331500094,-7.284058506535275,-4380.119508029238,-34.0
1,,-4456.604585330743,82.0,71.31231980607761,-7.007794200322114,-4578.909110936499,-24.0
1,,-2051.873168427076,97.5,70.06955660160402,-8.414748936232103,-2211.027976092448,0.0
1,,-2124.154097137904,95.5,40.262802732107126,-9.349347164393256,-2230.567552705618,-20.0
1,,-73.66542313824442,93.5,26.06637552009842,-6.045620252924893,-127.18617840541795,-60.0
1,,-485.9780495982193,56.0,10.464796977201285,-4.8895704037103656,-522.5532761717102,-25.0
1,,-946.600678385054,83.5,87.92350475003516,-9.021137056098892,-1088.0030460789903,-21.0
1,,-2287.5395219422567,136.5,-84.11850067539903,-12.907397142883411,-2052.0136241239743,-275.0
1,,-12.181644817087005,71.5,112.52115180230322,-6.261203079490698,-189.94159353989954,0.0
1,,-422.10660404961084,80.0,9.244927578609449,-6.055819071070898,-451.2957125571494,-54.0
2,5,34.76059618274557,51.5,64.65162742756158,-4.183589124701504,-77.20744212011451,0.0
2,6,-5502.8486826532335,37.5,37.23441868762521,-3.534935631406094,-5571.048165709452,-3.0
2,7,-459.1118352179833,250.5,22.35636165920377,-24.68788682406842,-652.2803100531187,-55.0
2,8,-2191.472002360874,102.0,19.130234606706477,-9.520547236305392,-2269.0816897312748,-34.0
2,9,-128.5719602233404,48.5,53.713095723908644,-3.37412247919274,-209.4109334680563,-18.0
2,10,-3126.5510019559233,43.5,27.797418876498,-4.459445290117092,-3172.3889755423043,-21.0
2,11,-1077.265651390804,66.0,31.736061659261303,-6.098070939933263,-1148.9036421101318,-20.0
2,12,-867.4235049307662,83.0,14.286040146751079,-5.881485041798049,-935.8280600357192,-23.0
2,13,-17.75998174591949,44.5,57.78998213940172,-4.192949367681052,-115.85701451764017,0.0
2,14,-1279.0115210399033,53.5,-6.9363662433968445,-4.043084210456746,-1228.5320705860497,-93.0
2,15,-255.60858332871248,116.5,-53.36174181700161,-11.67386495812087,-78.07297655359001,-229.0
2,16,-2184.1594523026756,98.0,-15.051422789932825,-9.609510914255443,-2176.4985185984874,-81.0
2,17,-1157.3497166439388,83.5,61.90825796698155,-8.665135947420687,-1266.0928386634996,-28.0
2,18,-1403.9847464653103,178.0,111.27595071270134,-15.280240398068134,-1639.9804567799436,-38.0
2,19,42.9962848503414,119.0,179.34703046764312,-9.881633836831812,-287.46911178046986,42.0
2,20,-4619.054514453924,110.5,12.495769178487837,-9.660836934052282,-4653.389446698359,-79.0
2,21,-3681.54225737262,141.5,82.95205035474156,-12.28732318924352,-3850.706984538118,-43.0
2,22,-1448.1092150888892,51.0,30.89192216480536,-4.4242314458271945,-1525.5769058078674,0.0
2,23,-4931.3001981775205,161.0,-66.93542732867421,-16.02728436002232,-4693.337486488824,-316.0
