generation,specimen_id,total_fitness,distance,walk_straight,speed,joints_at_limits,alive_bonus,height_diff
0,26,116.63642989554533,-373.1058840469963,-2.477978327988403,425.5479519768404,-9.699999999999998,131,-54.627659706310354
0,27,58.92867124742825,-405.59004425695,-0.181934779705281,360.2786577853104,-30.999999999999968,190,-54.57800750122686
0,28,-626.6527522259855,-446.7887029897976,-12.943555306410445,-244.61669104834675,-23.299999999999976,156,-55.00380288143077
0,29,-652.4466455076106,-458.2142330094461,-3.682982394284455,-256.69146005139385,-39.89999999999994,162,-55.95797005248615
0,30,189.3489308354003,-252.59004624955355,-0.560536415914912,391.75218914328156,-16.500000000000004,122,-54.752675642412775
0,31,118.42508470312798,-353.2256860830713,-6.656889018270129,416.9920122786688,-25.799999999999994,142,-54.88435247419942
0,32,-636.4318351203183,-477.5186756755447,-6.7074938101976125,-243.1767684098977,-18.5,164,-54.52889722467834
0,33,-56.25462137361325,-574.6441552034154,-2.522881792809194,407.87825664166616,-32.69999999999997,200,-54.26584101905482
0,34,-157.3891493569403,61.25952173758501,-0.47750840880358286,-296.93214241218243,-31.20000000000004,172,-62.03902027353924
0,35,103.09662284820305,-373.57625002799654,-8.290956323511264,424.44685589445504,-22.399999999999988,138,-55.08302669474424
0,36,63.08293748254702,-417.06365115093826,-5.385983789619147,415.6131572421087,-30.399999999999956,155,-54.6805848190043
0,37,73.75354598514231,-407.42801245525413,-1.6444876258650087,411.80417411054526,-19.999999999999982,146,-54.97812804428385
0,38,761.8876072581037,355.582698608936,-1.8169715723861364,306.73890633274453,-19.900000000000013,177,-55.7170261111908
0,39,852.0934851847946,363.0913147046244,-43.3303789032588,332.7540540042297,-53.10000000000006,317,-64.32150462080057
0,40,-567.1724145498152,-365.50882265643025,-3.0817460083862955,-245.64204309557783,-28.49999999999998,130,-54.43980278942092
0,41,-537.553632263998,-328.0319555198494,-2.8039129862022394,-245.20972417968954,-22.49999999999998,116,-55.00803957825682
0,42,-487.1358820833603,-290.38019418242345,-0.7086564902807558,-227.8683217530754,-13.699999999999992,101,-55.47870965758061
0,43,124.17488884661515,-366.5835229967734,-1.1873805121324337,430.997173657723,-14.099999999999987,132,-56.951381302202016
0,44,918.5714341404889,453.5355844712552,-6.255789038089942,329.14208860364477,-26.5,230,-61.35044989632118
0,45,70.586843187473,-400.62924522422776,-0.40925736008067876,406.8845750001989,-25.000000000000004,144,-54.25922922841744
0,46,-733.9365194049757,-588.8490080671768,-2.638791742289434,-258.2222125586617,-35.99999999999998,206,-54.22650703684777
0,47,-275.0380639949113,-48.48737764379003,-2.6150763878653818,-333.46624913538056,-17.299999999999994,182,-55.169360827875245
0,48,-387.5242854867274,-153.97617770238818,-2.5574027734330858,-337.5521867650462,-17.200000000000003,184,-60.23851824585993
0,49,-632.278294401052,-456.060382368648,-0.4446528296571736,-250.50842454192434,-32.800000000000004,162,-54.46483466082247
0,,5.692127636937343,-493.61996209091495,-0.6286761232749577,411.06311932723315,-35.300000000000004,179,-54.8223534761059
0,,177.1717572421682,-246.64323523525334,-1.9157332738309718,370.4825719205294,-25.299999999999958,135,-54.451846169276905
0,,-621.0604966946861,-439.99977694732496,-0.5412351075490152,-251.07298781654163,-29.299999999999994,154,-54.14649682327043
0,,-571.0045717519657,-389.36425771517736,-1.1175546777016636,-242.61613800122362,-18.800000000000004,136,-55.1066213578631
0,,-11.405897456794854,-502.4187823453565,-2.9871526494773866,399.0807197483154,-25.50000000000003,175,-54.580682210276386
0,,104.46341794711273,-367.2604585324991,-0.42046101332083236,418.631271680345,-23.400000000000016,131,-54.08693418741228
0,,99.1871225612563,-362.57094349324115,-3.415455792304238,413.24085748429275,-23.099999999999994,130,-54.9673356374911
0,,159.80519805693734,-307.83971151480193,-4.747494707490524,432.78964490813127,-12.4,107,-54.997240628901444
0,,173.08003152499188,-286.1122080549255,-6.464880592740846,428.44630104982787,-14.099999999999984,106,-54.68918087716971
0,,104.0420922793378,-364.5810902648545,-8.042659636974916,411.6833303926333,-21.5,141,-54.51748821146612
0,,-646.1126431531421,-436.81202679353964,-31.440945736258122,-256.720158045893,-19.500000000000018,151,-52.639512577451335
0,,-492.8709488411435,-284.2438637030316,-0.11108270844842447,-238.32778400036344,-15.8,100,-54.38821842930014
0,,40.69788737828407,-460.29863933839187,-0.928683367285636,416.5526274814335,-25.10000000000002,166,-55.52741739747187
0,,-561.798170625841,-367.88501412207665,-0.7996798801421079,-248.70829966041032,-16.800000000000004,127,-54.60517696321183
0,,105.8805404846072,-362.3887787465181,-10.438066550162556,418.8373587698124,-26.29999999999999,141,-54.82997298852459
0,,-615.9639772568853,-406.47883063907125,-6.250839260613219,-258.5894568779438,-32.09999999999995,142,-54.54485047925705
0,,89.32918341106131,-379.83602958019264,-4.694231260919396,402.43619787204585,-24.49999999999996,151,-55.076753619872505
0,,119.36430897695854,-337.8828585695351,-1.6050531439856517,368.81469889710036,-27.099999999999984,172,-54.86247820662111
0,,-464.4947201857206,-266.5738085065195,-0.586864122703506,-225.56180970068144,-7.099999999999993,91,-55.672237855816206
0,,-476.86905072075155,-283.79800091005046,-0.030485262416586913,-225.9723388517266,-9.799999999999986,97,-54.26822569655799
0,,-585.9225820851595,-391.91799499707327,-1.8952990330350368,-247.1876036681705,-26.999999999999982,137,-54.921684386880806
0,,179.82133390417147,-398.2446525019135,-2.005333056466923,389.7219816493464,-35.99999999999999,281,-54.65066218679454
0,,-517.1476852045555,-322.4984318890343,-1.8049400658859938,-237.79402616461218,-12.399999999999983,112,-54.65028708502308
0,,-50.03279474172574,-541.4331405805901,-1.2137211085735746,402.68504342726646,-48.69999999999991,193,-54.37097647982854
0,,-610.7559335117261,-421.2514900623855,-15.378950578410935,-242.13281360410824,-24.69999999999998,147,-54.2926792668214
0,,419.48366026358747,32.76179116104475,-13.897325287426016,320.85146039723594,-13.29999999999999,148,-54.932266007267174
0,,-545.9528361739997,-338.27208360496337,-6.524528429579414,-245.66574363829642,-19.999999999999993,119,-54.490480501160555
0,,91.92047226436023,-360.0481692707255,-18.641640449376542,417.7460091819431,-21.499999999999996,129,-54.63572719748083
0,,288.60064957928824,-173.72492119343644,-7.01800905353791,378.7377468386158,-24.099999999999998,168,-53.294167012353185
0,,60.47976255716892,-574.9232887162266,-1.30900040574661,369.6571515330673,-52.60000000000024,382,-62.34509985392496
0,,-543.2193957830654,-337.16910249332216,-0.8865349336134358,-246.7937340508305,-21.400000000000002,118,-54.9700243052993
0,,-657.4025613156978,-481.39020611646527,-18.376918762525897,-247.80415243859883,-22.39999999999997,167,-54.43128399810783
0,,-2.7484742008146767,-516.7860876632342,-11.9615243466996,412.39997656091975,-25.500000000000036,194,-54.90083875180067
0,,82.1899555141292,-382.09577295186165,-12.02422532197175,416.89176259357464,-36.30000000000002,151,-55.28180880561204
0,,-484.9270374374471,-291.95759751269435,-2.269272802281261,-230.70898522158413,-5.2,102,-56.791181900887274
0,,-556.930319477626,-358.061435692949,-10.940404071019293,-243.6038859445885,-15.79999999999999,126,-54.524593769069305
0,,116.37572085542243,-343.18256515994125,-14.806741721248038,416.5057740793294,-27.699999999999974,140,-54.44074634271769
0,,134.5115076119419,-288.943767571619,-0.24102243897143213,359.3414677409001,-30.899999999999952,150,-54.74517011836784
0,,-674.8412920797977,-507.15352730890646,-0.36714253775546496,-252.66748821756488,-39.59999999999995,180,-55.05313401557091
0,,190.83498866824698,-271.4530328529179,-0.31609854865369946,432.9757646415058,-10.899999999999979,95,-54.47164457168725
0,,114.7061003376094,-342.42165757143596,-15.887469267446745,416.1641424447408,-17.79999999999999,129,-54.348915268248675
0,,143.14645820712917,-323.9772823212861,-1.4556190783856124,424.4869957401165,-22.50000000000001,121,-54.40763613331565
0,,-475.2314322112821,-270.3794561127455,-1.3271674287645057,-234.571200455913,-7.899999999999991,95,-56.05360821385914
0,,87.02620391724763,-380.4011689972227,-0.32067898173400017,414.6991508874372,-26.199999999999967,134,-54.75109899123292
0,,-14.522353771053922,-499.4591827657277,-9.427179075429908,408.13740427630813,-37.89999999999998,179,-54.873396206204454
0,,-546.6091580960308,-348.6600065881286,-2.3205274303894154,-238.67352765815156,-22.900000000000002,121,-55.05509641936125
1,4,40.97422550084115,-446.9503855233727,-4.264619740876277,413.45406917769685,-27.50000000000001,162,-55.7648384126067
1,5,81.937488498046,-336.5540633899702,-28.128732360485444,361.0661320734544,-24.999999999999986,165,-54.445847824952736
1,6,7.08877964911634,-491.26812006130496,-2.6849392037165063,409.8564034590124,-32.09999999999998,178,-54.71456454487464
1,7,-612.5507121461465,-416.62107854151293,-10.384713076182592,-249.689923168729,-27.499999999999968,146,-54.35499735972186
1,8,-18.05243632920078,-502.4598197537564,-0.8997899837125297,403.443255264304,-41.79999999999991,178,-54.33608185603597
1,9,-2.6716700037388534,-489.4251611658057,-19.108593185712287,418.4933580027214,-29.89999999999999,172,-54.73127365494226
1,10,90.2171269914758,-384.18826490931184,-0.15939170715659448,415.01370185003543,-23.399999999999984,138,-55.048918242091226
1,11,-29.942381199315065,-512.3989118028782,-22.259656459351305,408.24719068846747,-31.69999999999997,183,-54.83100362555314
1,12,168.94945143599097,-283.6226489660039,-10.492295237973568,427.8793560731319,-15.999999999999988,106,-54.81496043316342
1,13,84.37225333959043,-382.64075677199844,-18.565532081894464,416.13805532502874,-24.300000000000004,148,-54.259513131545425
1,14,-836.3169400640887,-726.1125946605708,-18.523508328400283,-251.34429670421343,-41.00000000000001,255,-54.33654037090417
1,15,-603.414908455681,-431.1908004617827,-0.3154738330731707,-246.9438693043918,-19.199999999999996,149,-54.76476485643331
1,16,272.3069512106496,-210.94442399674892,-10.688794422589385,371.66416653739077,-43.69999999999995,221,-55.023996907402925
1,17,-148.4859367714423,-654.6596004698175,-20.398189520531478,393.6873119363173,-43.80000000000004,231,-54.31545871741061
1,18,32.08791498719446,-438.93800691527485,-12.04864472618819,412.443341024978,-43.99999999999992,169,-54.368774396320596
1,19,-646.0885953303587,-452.79777906570536,-2.114694914940728,-261.4788879413843,-34.00000000000001,159,-54.69723340832815
1,20,110.64727906865049,-318.34662312531344,-18.923201037768283,389.4591371214038,-27.499999999999954,141,-55.0420338896716
1,21,174.75552820591963,-265.1641123552244,-1.511879476449709,365.7733904087878,-14.6,145,-54.741870371194025
1,22,-537.6604823777078,-339.35225651303176,-3.5895866613157934,-239.75846875811283,-18.09999999999998,118,-54.86017044524735
1,23,-500.2877241126372,-303.4199331814681,-0.3063182053893617,-235.26497202854068,-11.599999999999978,104,-53.696500697239124
1,24,-681.7256239052494,-508.25559571497695,-13.59168194874325,-248.31520649609422,-35.59999999999999,179,-54.96313974543504
1,25,551.0347154828157,-18.117164920272142,-4.400215730705821,380.94245206185934,-43.80000000000008,292,-55.59035592806557
1,26,-514.4563051354684,-321.1655609253429,-1.3338660217374014,-236.7177740521412,-10.299999999999985,109,-53.939104136246925
1,27,31.293935352480858,-443.6127116125621,-7.255401133804084,408.9648030035064,-28.899999999999988,157,-54.90275490465936
1,28,53.75588422174658,-412.54800210547063,-14.723485890390227,414.1262698449967,-24.999999999999986,146,-54.0988976273893
1,29,671.7400453297104,60.330494085852315,-26.762273262133153,364.9215766098066,-89.19999999999989,421,-58.54975210381553
1,30,-561.272936714188,-393.6725811723103,-2.5229510622569813,-233.18798418201857,-14.59999999999999,137,-54.28942029760213
1,31,-460.16068298739924,-250.6887145701058,-0.017201150173933057,-230.22567954802167,-10.3,86,-54.92908771909783
1,32,982.4792933127286,529.7862508844,-1.4789584030529048,325.59705922660754,-32.500000000000036,226,-64.92505839522612
1,33,67.28650016364558,-394.3633896989086,-23.093877525339703,417.8390855421389,-27.300000000000015,149,-54.79531815424504
1,34,-614.0390181568372,-384.39051464741937,-20.84049360919198,-255.38350512855104,-33.69999999999996,135,-54.72450477167488
1,35,-109.39740815466733,124.85634785837858,-0.2795811812623603,-296.99411571566367,-21.200000000000014,144,-59.78005911611986
1,36,-34.385142418931615,-501.5918823454091,-57.190627879976326,417.5217811897175,-29.100000000000016,191,-55.024413383263685
1,37,12.895003655157112,-475.84998512739895,-0.8637780591730578,402.6046606087493,-26.40000000000003,168,-54.59589376702017
1,38,-514.5401974785383,-299.6934074425788,-4.509798553234118,-247.70921108001824,-12.699999999999985,105,-54.92778040270723
1,39,-60.47424710172098,79.1558258611514,-1.9468266157969014,-287.35092289646315,-45.00000000000006,259,-64.33232345061228
1,40,28.8696787088576,-448.8607921687444,-3.6415106101865424,404.65497483267995,-46.9999999999999,178,-54.28299334489153
1,41,160.5727612134648,-279.25015938600706,-0.9045547080926135,370.2367695311129,-22.399999999999984,148,-55.109294223548424
1,42,-258.8661779270427,-167.61815235325508,-6.560316166709015,-284.15482251059086,-54.000000000000156,318,-64.53288689648762
1,43,185.87434270548422,-279.0715269462052,-0.12589528458353014,432.55798597048863,-11.099999999999989,98,-54.38622103421569
1,44,116.94807410367645,-355.10694654221214,-0.07279934944531778,413.7615187155895,-19.8,133,-54.8336987202556
1,45,175.18802294988973,-291.08041804138657,-0.5247281580170166,430.43544149183856,-17.5,109,-55.14227234254527
1,46,-546.8454736516286,-355.7047294776529,-2.1481848736759814,-244.17046107744352,-14.000000000000002,124,-54.822098222856184
1,47,-89.89352042725386,-624.3352979492835,-1.475155430880346,406.65688026606273,-36.30000000000002,221,-55.439947313152736
1,48,-46.365837144651806,-563.5222603930796,-10.225447348979817,410.6608867871044,-32.00000000000001,203,-54.27901618969676
1,49,-635.6303006727846,-461.79200243642066,-2.469082876979707,-251.38963752537478,-26.100000000000016,161,-54.87957783400943
1,,-127.16469405004135,-617.3186154044863,-31.654774077551618,404.64508916485175,-48.49999999999993,220,-54.336393732855285
1,,111.09129348935993,-357.1151857998602,-2.753141164743247,418.9928470851471,-28.699999999999957,135,-54.33322663118376
1,,150.73732910106114,-316.33189609068563,-7.808877653416326,432.537407233657,-14.899999999999977,113,-55.75930438849391
1,,207.95655558827983,-249.03536035907257,-0.1301058213737831,433.4991396016166,-8.299999999999994,86,-54.07711783289048
1,,144.20337698382713,-320.07662089833144,-3.1079338053536634,423.01829004900384,-19.09999999999998,118,-54.53035836149168
1,,-44.29265116285033,-547.3538285982481,-3.92691649902297,399.3112798397819,-33.29999999999998,194,-53.02318590536119
1,,-793.2315537933915,-671.200995629459,-1.1676170425243813,-254.78508076749702,-46.29999999999993,235,-54.77786035391112
1,,207.95655558827983,-249.03536035907257,-0.1301058213737831,433.4991396016166,-8.299999999999994,86,-54.07711783289048
1,,183.24001517476347,-259.12856455022813,-9.060349709036625,425.1865538966096,-16.29999999999999,96,-53.45762446258137
1,,-130.2714817155171,-663.7949156470247,-9.291409919402916,409.059972143428,-57.89999999999996,246,-54.34512829251754
1,,46.363410007394236,-381.99975223341477,-44.669890518375794,414.8762820566548,-23.200000000000017,136,-54.643229297470015
1,,207.95655558827983,-249.03536035907257,-0.1301058213737831,433.4991396016166,-8.299999999999994,86,-54.07711783289048
1,,146.03854603320897,-323.5641192216115,-3.8828563299078827,429.5436669755856,-15.599999999999978,116,-56.45814539085725
1,,-974.4755808902852,-905.2914958970202,-19.211062766009277,-252.45918185629475,-61.7,319,-54.81384037096099
1,,92.80007992736697,-370.4863064860443,-5.176979638315219,418.2698863386543,-28.39999999999997,133,-54.406520286927815
1,,207.95655558827983,-249.03536035907257,-0.1301058213737831,433.4991396016166,-8.299999999999994,86,-54.07711783289048
1,,104.58513295642652,-366.2760470263676,-3.411531516832719,419.13062657559016,-20.099999999999984,130,-54.757915075963304
1,,208.57594151267514,-249.2745654266194,-4.539792544698608,434.78455542547374,-11.999999999999995,95,-55.39425594148056
1,,-576.4997611390852,-386.9922825238893,-0.38700317487341224,-246.4129369103592,-22.19999999999998,134,-54.507538529963284
1,,207.95655558827983,-249.03536035907257,-0.1301058213737831,433.4991396016166,-8.299999999999994,86,-54.07711783289048
1,,182.0596399037817,-271.73347925508887,-3.4372934724562927,431.2029469239779,-15.09999999999999,96,-54.872534292651046
1,,841.0088000421139,401.97888839197407,-192.6308596384453,386.6674427635315,-59.30000000000009,365,-60.70667147494633
1,,194.63411195326606,-259.58920141888274,-2.5363788963354366,432.8412562284532,-11.199999999999985,90,-54.881563959968936
1,,207.95655558827983,-249.03536035907257,-0.1301058213737831,433.4991396016166,-8.299999999999994,86,-54.07711783289048
1,,166.6616896099297,-300.99004260043597,-1.5475269234585813,433.1960707621272,-22.099999999999977,113,-54.89681162830298
1,,-570.2989837045523,-369.83540316234513,-11.062290618459262,-247.8480191988489,-14.599999999999985,128,-54.953270724899
1,,202.36630188352552,-257.1548826763764,-2.6956503358456025,430.12453334635376,-11.199999999999992,98,-54.70769845060625
1,,207.95655558827983,-249.03536035907257,-0.1301058213737831,433.4991396016166,-8.299999999999994,86,-54.07711783289048
1,,130.71708753914544,-322.4605324250738,-13.70974872561774,424.80022244795305,-17.199999999999996,115,-55.71285375811613
1,,1155.406170836618,654.5532792316658,-12.48414951649718,343.41907292195225,-43.900000000000105,273,-59.18203180050282
1,,219.85272239279328,-240.54833719857746,-0.8090698853746245,436.19553667199267,-6.100000000000003,87,-55.88540719524731
1,,207.95655558827983,-249.03536035907257,-0.1301058213737831,433.4991396016166,-8.299999999999994,86,-54.07711783289048
1,,135.53091086934754,-311.02170511374055,-12.984091371689416,422.4156546604611,-24.099999999999994,116,-54.778947305683566
1,,139.47331862599808,-340.1734603494719,-0.4821700301987344,419.49485941982886,-19.99999999999999,135,-54.36591041416015
1,,690.6677526849188,205.01445005364596,-0.9507722255916772,348.03893523295164,-45.100000000000044,244,-60.33486037608711
1,,207.95655558827983,-249.03536035907257,-0.1301058213737831,433.4991396016166,-8.299999999999994,86,-54.07711783289048
1,,72.375484236565,-399.09468128441443,-10.84335304416893,418.24319760028874,-26.699999999999967,146,-55.22967903514044
1,,20.12728058381696,-425.97140158697306,-44.0347468490264,412.43138469180434,-26.499999999999968,157,-52.79795567198793
1,,-114.61514555208572,-638.3923889931523,-23.34085574611987,414.3740012375668,-44.4,232,-54.85590205038045
1,,207.95655558827983,-249.03536035907257,-0.1301058213737831,433.4991396016166,-8.299999999999994,86,-54.07711783289048
1,,138.1616172475517,-319.03646624318515,-7.619398234074239,427.80308507354226,-27.59999999999996,119,-54.385603348731195
1,,336.59920961010585,-92.97388336468862,-1.5172806563530477,380.29614335638036,-12.399999999999988,117,-53.80576972523282
1,,73.4723180427183,-409.8172131427781,-4.969906894283509,412.4158081950218,-17.69999999999999,147,-53.45637011524191
1,,207.95655558827983,-249.03536035907257,-0.1301058213737831,433.4991396016166,-8.299999999999994,86,-54.07711783289048
1,,154.08011866508807,-316.3758649645327,-0.6733478321956964,430.0362651385187,-16.39999999999998,113,-55.506933676702225
1,,222.00488344133993,-241.26215588131723,-1.0303924478872932,426.6065092353637,-12.799999999999997,105,-54.50907746481926
2,4,-553.885120358056,-351.68661190405373,-3.9686116924156947,-244.61580884092166,-20.499999999999996,122,-55.114087920664886
2,5,40.06631521555249,-459.60269432300925,-2.4565456838933626,413.6957166311419,-20.800000000000008,164,-54.77016140868682
2,6,168.32994303637466,-294.1058035832956,-5.794340132910957,432.9547732198224,-12.399999999999977,104,-56.32468646724121
2,7,124.45675053732822,-350.0723134567895,-1.9667538242679332,421.960221898771,-19.100000000000012,128,-54.36440408038532
2,8,50.91037381994018,-438.07113454215954,-15.717875776047947,425.68628540066607,-21.900000000000002,156,-55.08690126251839
2,9,-594.5180164847413,-432.04545582071626,-1.2186532869845015,-233.85406541513296,-22.600000000000012,151,-55.799841961907696
2,10,-356.8006759838548,-149.2413554303422,-5.855682715935236,-293.51636831534836,-22.20000000000001,170,-55.987269522229006
2,11,172.23966682428545,-299.26581148673336,-0.5311158425962457,434.6024844148636,-11.499999999999982,105,-56.065890261248555
2,12,202.07597627315175,-251.38751367648106,-4.039008706822967,432.62669622612725,-13.199999999999974,93,-54.92419756967148
2,13,49.260709944059855,-451.75751834001585,-2.7232889855554503,418.0872353923612,-28.99999999999996,169,-54.34571812273012
2,14,13.263644320380429,-482.86998288468584,-7.829847933812639,418.07485583549516,-32.49999999999999,173,-54.61138069661626
2,15,190.71997191563872,-265.18876934876937,-3.9073881025295076,433.0980156780871,-10.59999999999999,92,-54.68188631114949
2,16,96.45684438929815,-362.62821614669065,-19.501427670311454,423.83586594649324,-20.300000000000004,131,-55.949377740192986
2,17,-478.46905529457496,-279.2953737507312,-1.9433521934311397,-227.26825617550776,-10.999999999999984,97,-55.962073174904894
2,18,98.2004661939815,-356.41728797775653,-13.809128619411972,413.45046321173623,-18.49999999999998,126,-52.523580420586256
2,19,188.87310057323407,-271.11495854678446,-2.9854271321211368,436.89226688775267,-13.199999999999985,96,-56.71878063561303
2,20,-688.4009722115229,-521.7387999977186,-2.0675148094786384,-261.8395462471244,-29.099999999999984,181,-54.65511115720117
2,21,-824.8686344981071,-714.7067328218234,-13.203775896074182,-246.9766589283513,-50.50000000000002,255,-54.481466851858265
2,22,-592.7588756106752,-401.3505681222823,-2.4855168132163485,-251.13913369592123,-22.9,140,-54.883656979255306
2,23,189.30290554734609,-276.354760189286,-0.8043811328902706,436.2053183310199,-11.89999999999998,97,-54.84327146149752
2,24,190.76501912028104,-264.3723860009077,-2.5790238045874867,428.6544497654712,-8.699999999999996,92,-54.238020839695
2,25,143.68890581578864,-321.8051815636932,-8.582567381376771,426.68481903053987,-27.999999999999996,130,-54.608164269681254
2,26,191.23620948474291,-266.8267398056105,-0.026262028178622405,432.23876811296645,-14.199999999999985,95,-54.94955679443444
2,27,192.0916944393453,-265.47792649708674,-0.9746182820681258,428.4194693760451,-8.29999999999999,92,-53.5752301575449
2,28,172.61390955054492,-297.3601557740749,-2.4687729373139686,433.7287502084866,-15.899999999999995,109,-54.385911946552824
2,29,-596.8011941793019,-414.1793916294355,-7.0933007563428925,-248.43294013713734,-12.499999999999977,142,-56.59556165638621
2,30,179.95319860079718,-280.1291320795367,-0.36306018251835376,428.41941540107337,-12.899999999999984,100,-55.074024538221124
2,31,-566.1018658170426,-370.45111392029486,-1.5892234923639368,-254.19721494105198,-15.299999999999967,128,-52.56431346333191
2,32,113.13657466789141,-347.06868614760685,-6.089948514355678,421.0763440758134,-27.19999999999999,127,-54.58113474595944
2,33,469.2830105224919,-4.0493310688556114,-24.766215504135694,388.5612371121305,-32.60000000000001,197,-54.86268001664727
2,34,241.31287773711006,-213.9682970400501,-0.07054244595338151,440.99621269668324,-5.899999999999997,77,-56.74449547356972
2,35,195.90415064694054,-262.210458574611,-1.3766897771058084,429.8935865177523,-6.699999999999992,91,-54.70228751909498
2,36,100.82704567106035,-375.0974190467849,-4.1553564588192256,419.8878511349173,-23.09999999999999,138,-54.70802995825284
2,37,161.99972544963663,-303.1736038224054,-8.446109663571772,422.2202707958734,-17.29999999999998,123,-54.30083186025958
2,38,766.9884474178035,272.822327659908,-0.38420894378204645,343.33674568988476,-49.99999999999999,266,-64.78641698820722
2,39,-1025.9449291785897,-971.9809280322038,-5.298863431035742,-256.7073027345017,-81.3000000000001,344,-54.65783498084825
2,40,65.93835291486975,-408.13677657275525,-1.56180466551932,413.12162616102603,-27.099999999999994,145,-55.384692007881696
2,41,-33.13714997780782,-513.7928380708768,-35.49656712633953,416.14848746518055,-36.20000000000001,191,-54.79623224577206
2,42,153.98625817336438,-320.89988463039606,-0.8002569062491077,428.29231425047305,-16.999999999999986,119,-54.60591454046352
2,43,185.91810343787438,-270.0909485644286,-3.379475820882175,428.2531955604075,-10.299999999999986,94,-52.56466773722237
2,44,145.39757003065222,-319.2678674910963,-7.443123863302531,431.3421266817275,-24.499999999999975,120,-54.7335652966765
2,45,203.37313118231268,-268.74475809947563,-2.560224106059446,428.05643066965524,-12.999999999999993,114,-54.37831728180752
2,46,142.5808022914219,-314.5739721270651,-2.6114383851917236,420.68707645445687,-18.60000000000001,112,-54.32086365077818
2,47,193.4379569554459,-265.63101969317137,-0.573452863849321,431.53524037416616,-10.39999999999999,93,-54.4928108616996
2,48,-453.9635096715723,-252.58017721408586,-0.36521406885894,-225.636771897115,-6.799999999999993,86,-54.581346491512484
2,49,900.5947657958696,444.078463012773,-10.289538637201908,316.71810535224375,-38.900000000000105,250,-61.012263931945114
2,,188.94811246656081,-275.7899842691607,-2.827545281808009,437.13343647401246,-8.999999999999991,96,-56.56779445648295
2,,138.62830662697885,-317.32517242965235,-5.831050310328591,417.308924509564,-12.699999999999983,111,-53.82439514260423
2,,142.0941560308645,-316.82611141010693,-3.5190628999073086,418.65819207669904,-14.299999999999981,112,-53.91886173582033
2,,90.98958956002213,-392.0112249818386,-3.155620169344404,416.00199048880864,-15.599999999999973,140,-54.24555577760355
